segment_id,recording_id,ego_id,ego_driving_direction,window_start_frame,window_end_frame,anchor_frame,ego_anchor_lane_id,ego_anchor_speed_mps,num_slots_present_at_anchor,event_risk,peak_risk_frame,peak_risk_offset,peak_slot_name,peak_neighbor_id,peak_pair_risk,peak_instant_risk,peak_instant_frame,peak_instant_offset,num_untracked_candidates,max_untracked_pair_risk,max_untracked_neighbor_id,max_untracked_risk_frame,untracked_risk_exceeds_tracked_peak,risk_trace_row,same_front_id,same_front_window_presence_fraction,same_rear_id,same_rear_window_presence_fraction,left_front_id,left_front_window_presence_fraction,left_rear_id,left_rear_window_presence_fraction,right_front_id,right_front_window_presence_fraction,right_rear_id,right_rear_window_presence_fraction,max_sei_instant,max_sei_raw_margin,max_sei_ellipse_intrusion,max_sei_longitudinal_deficit,max_sei_lateral_deficit,max_sei_bbox_overlap
nat_39_000799_011296,39,799,2,11296,11445,11296,7,29.020000457763672,3,0.7520939707756042,11445,149,same_front,796,0.5408648252487183,0.4067974686622619,11296,0,11,0.0,-1,-1,0,99811,796,1.0,-1,0.0,790,1.0,-1,0.0,800,1.0,-1,0.0,0.4067974686622619,0.5408648252487183,0.5408648252487183,0.9483287930488586,0.5848900079727173,0.0
nat_55_001020_011855,55,1020,2,11855,12004,11855,6,33.67002192896092,4,0.7520438432693481,12004,149,same_rear,1021,0.5860747694969177,0.4161910712718963,11855,0,5,0.0,-1,-1,0,151661,1015,0.7066666666666667,1021,1.0,-1,0.0,-1,0.0,1007,0.66,1018,1.0,0.4161910712718963,0.5860747694969177,0.5860747694969177,0.5031616687774658,0.550561785697937,0.0
nat_33_000070_000565,33,70,1,565,714,565,3,34.421057130134635,2,0.7517369985580444,714,149,left_front,66,0.5158196687698364,0.4311774671077728,661,96,8,0.0,-1,-1,0,80627,-1,0.0,-1,0.0,66,1.0,-1,0.0,68,1.0,-1,0.0,0.4311774671077728,0.5158196687698364,0.5158196687698364,0.965545892715454,0.7637190818786621,0.0
nat_48_000862_009293,48,862,2,9293,9442,9293,6,31.93026494546022,4,0.7515280842781067,9442,149,same_front,861,0.5807843208312988,0.413561463356018,9293,0,6,0.0,-1,-1,0,130917,861,1.0,866,1.0,-1,0.0,-1,0.0,855,1.0,863,1.0,0.413561463356018,0.5809500217437744,0.5809500217437744,0.6211843490600586,0.57667475938797,0.0
nat_33_001256_015244,33,1256,2,15244,15393,15244,6,33.70042954359377,2,0.7514963150024414,15393,149,same_front,1254,0.5059494376182556,0.4214702248573303,15391,147,7,0.0,-1,-1,0,82339,1254,1.0,-1,0.0,-1,0.0,-1,0.0,1255,1.0,-1,0.0,0.4214702248573303,0.5059494376182556,0.5059494376182556,0.9624353647232056,0.6226770877838135,0.0
nat_29_000978_012498,29,978,2,12498,12647,12498,6,29.890134886176536,4,0.751400887966156,12647,149,same_rear,980,0.6036227345466614,0.4332985579967499,12565,67,3,0.0,-1,-1,0,69913,974,0.58,980,1.0,-1,0.0,-1,0.0,977,1.0,979,1.0,0.4332985579967499,0.6036227345466614,0.6036227345466614,0.6393968462944031,0.4932822585105896,0.0
nat_13_001105_009778,13,1105,1,9778,9927,9778,4,30.910130872703537,2,0.7513318061828613,9927,149,same_front,1104,0.5224387645721436,0.4376941323280334,9778,0,9,0.0,-1,-1,0,23270,1104,1.0,-1,0.0,-1,0.0,-1,0.0,1099,1.0,-1,0.0,0.4376941323280334,0.5224387645721436,0.5224387645721436,0.4702615737915039,0.490835040807724,0.0
nat_12_001322_010976,12,1322,1,10976,11125,10976,3,19.37012732307004,6,0.751232922077179,11125,149,same_rear,1301,0.6259413957595825,0.4352974593639374,11078,102,18,0.0,-1,-1,0,18742,1310,1.0,1301,1.0,1288,1.0,1290,1.0,1314,1.0,1317,1.0,0.4352974593639374,0.6259413957595825,0.6259413957595825,0.9381996989250184,0.57667475938797,0.0
nat_09_000242_004479,9,242,2,4479,4628,4479,6,40.34090371219495,2,0.75091552734375,4628,149,same_front,241,0.4931812584400177,0.4089325964450836,4479,0,5,0.0,-1,-1,0,10583,241,1.0,-1,0.0,-1,0.0,-1,0.0,239,1.0,-1,0.0,0.4089325964450836,0.4931812584400177,0.4931812584400177,0.5952580571174622,0.550561785697937,0.0
nat_14_000452_003880,14,452,2,3880,4029,3880,6,30.38047479893603,2,0.7508149147033691,4029,149,same_front,450,0.5323879718780518,0.4474990665912628,3916,36,12,0.0,-1,-1,0,27167,450,1.0,-1,0.0,-1,0.0,-1,0.0,447,1.0,-1,0.0,0.4474990665912628,0.5323879718780518,0.5323879718780518,0.4340138733386993,0.5928753018379211,0.0
nat_44_000117_001282,44,117,2,1282,1431,1282,7,31.460100800771983,3,0.7507430911064148,1431,149,same_rear,119,0.542514979839325,0.4084054231643677,1353,71,0,0.0,-1,-1,0,114900,-1,0.0,119,1.0,-1,0.0,-1,0.0,113,0.76,123,1.0,0.4084054231643677,0.542514979839325,0.542514979839325,0.4511461853981018,0.5848900079727173,0.0
nat_44_002294_026344,44,2294,2,26344,26493,26344,6,33.600093712081424,4,0.7506404519081116,26490,146,same_front,2292,0.6516660451889038,0.4804040789604187,26490,146,9,0.0,-1,-1,0,117816,2292,0.98,2297,1.0,-1,0.0,-1,0.0,2287,1.0,2293,1.0,0.4804040789604187,0.6516660451889038,0.6516660451889038,0.9597653150558472,0.6006389856338501,0.0
nat_08_001268_021084,8,1268,1,21084,21233,21084,3,32.439998626708984,3,0.7506184577941895,21233,149,same_front,1266,0.568432092666626,0.43372642993927,21084,0,6,0.0,-1,-1,0,9992,1266,1.0,-1,0.0,1265,1.0,-1,0.0,1255,1.0,-1,0.0,0.43372642993927,0.568432092666626,0.568432092666626,0.4817515909671783,0.6296296119689941,0.0
nat_56_000980_013036,56,980,2,13036,13185,13036,6,28.09008737210388,4,0.7505100965499878,13185,149,same_rear,983,0.6121188402175903,0.4416021108627319,13048,12,11,0.0,-1,-1,0,154425,976,1.0,983,1.0,-1,0.0,-1,0.0,977,1.0,981,1.0,0.4416021108627319,0.6121188402175903,0.6121188402175903,0.9550814628601074,0.6186606884002686,0.0
nat_36_000163_001724,36,163,2,1724,1873,1724,6,34.08024977613062,4,0.7503950595855713,1865,141,same_front,160,0.5871657729148865,0.4172528982162475,1775,51,5,0.0,-1,-1,0,89378,160,0.9466666666666668,166,1.0,-1,0.0,-1,0.0,153,0.5933333333333334,164,1.0,0.4172528982162475,0.5871657729148865,0.5871657729148865,0.5153985023498535,0.5060223937034607,0.0
nat_34_001738_020741,34,1738,2,20741,20890,20741,6,30.000201665986665,4,0.7503479719161987,20890,149,same_front,1736,0.5793542265892029,0.4125037789344787,20746,5,10,0.0,-1,-1,0,86468,1736,1.0,1742,1.0,-1,0.0,-1,0.0,1735,1.0,1740,1.0,0.4125037789344787,0.5793542265892029,0.5793542265892029,0.6099984049797058,0.550561785697937,0.0
nat_33_002104_025821,33,2104,1,25821,25970,25821,3,27.520000457763672,3,0.7502402067184448,25966,145,same_front,2102,0.5796886682510376,0.4447594285011291,25884,63,13,0.0,-1,-1,0,83574,2102,1.0,-1,0.0,2103,1.0,-1,0.0,2101,1.0,-1,0.0,0.4447594285011291,0.5796886682510376,0.5796886682510376,0.8385197520256042,0.550561785697937,0.0
nat_20_000296_005313,20,296,2,5313,5462,5313,5,31.95050780119788,2,0.7499901056289673,5462,149,same_front,293,0.5054247379302979,0.420954555273056,5313,0,5,0.0,-1,-1,0,37201,293,1.0,-1,0.0,-1,0.0,-1,0.0,294,1.0,-1,0.0,0.420954555273056,0.5054247379302979,0.5054247379302979,0.9609315991401672,0.6899225115776062,0.0
nat_11_001547_013307,11,1547,2,13307,13456,13307,7,32.5304967773877,6,0.7499869465827942,13456,149,same_rear,1549,0.6409726738929749,0.4206549227237701,13334,27,6,0.0,-1,-1,0,15378,1535,0.9333333333333332,1549,1.0,1541,0.7866666666666666,1546,1.0,1530,0.9666666666666668,1553,1.0,0.4206549227237701,0.6409726738929749,0.6409726738929749,0.7298197150230408,0.8169017434120178,0.0
nat_21_000139_002828,21,139,2,2828,2977,2828,5,31.900005888121928,4,0.7499407529830933,2977,149,same_front,138,0.5889715552330017,0.4190109372138977,2899,71,6,0.0,-1,-1,0,38558,138,1.0,141,1.0,-1,0.0,-1,0.0,137,1.0,140,1.0,0.4190109372138977,0.5889715552330017,0.5889715552330017,0.9604187607765198,0.5751465559005737,0.0
nat_37_001029_014432,37,1029,1,14432,14581,14432,4,30.33001476049705,4,0.7498507499694824,14581,149,same_front,1027,0.6227788329124451,0.4520379602909088,14432,0,2,0.0,-1,-1,0,94305,1027,1.0,1031,1.0,-1,0.0,-1,0.0,1019,0.8266666666666667,1035,1.0,0.4520379602909088,0.6227788329124451,0.6227788329124451,0.5149252414703369,0.57667475938797,0.0
nat_12_000355_002620,12,355,2,2620,2769,2620,6,27.709999084472656,2,0.7498158812522888,2769,149,same_front,354,0.5008874535560608,0.4164969027042389,2692,72,14,0.0903738513588905,358,2733,0,16463,354,1.0,-1,0.0,-1,0.0,-1,0.0,353,1.0,-1,0.0,0.4164969027042389,0.5008874535560608,0.5008874535560608,0.4606563448905945,0.55951988697052,0.0
nat_37_000341_004499,37,341,2,4499,4648,4499,6,37.830086419902806,2,0.7497915625572205,4648,149,same_front,337,0.5746966004371643,0.4893064200878143,4648,149,4,0.0,-1,-1,0,93386,337,1.0,-1,0.0,-1,0.0,-1,0.0,336,1.0,-1,0.0,0.4893064200878143,0.5746966004371643,0.5746966004371643,0.964015007019043,0.6429846286773682,0.0
nat_42_000356_003376,42,356,2,3376,3525,3376,7,32.570497081306954,3,0.7495936751365662,3525,149,left_front,355,0.5644044280052185,0.4297836422920227,3462,86,5,0.0,-1,-1,0,108599,354,1.0,-1,0.0,355,1.0,-1,0.0,349,1.0,-1,0.0,0.4297836422920227,0.5644044280052185,0.5644044280052185,0.6772916316986084,0.8845798969268799,0.0
nat_14_001021_009442,14,1021,1,9442,9591,9442,3,24.56016436768561,3,0.74957275390625,9591,149,same_front,1018,0.5484967231750488,0.414238691329956,9523,81,16,0.0,-1,-1,0,28137,1018,1.0,-1,0.0,1019,1.0,-1,0.0,1012,1.0,-1,0.0,0.414238691329956,0.5484967231750488,0.5484967231750488,0.7409871816635132,0.8845798373222351,0.0
nat_43_001641_018541,43,1641,1,18541,18690,18541,4,38.06999969482422,2,0.7493681311607361,18690,149,same_front,1638,0.5144252777099609,0.4298053383827209,18596,55,10,0.0,-1,-1,0,113844,1638,1.0,-1,0.0,-1,0.0,-1,0.0,1640,1.0,-1,0.0,0.4298053383827209,0.5144252777099609,0.5144252777099609,0.964948832988739,0.5438358187675476,0.0
nat_30_000520_006047,30,520,2,6047,6196,6047,6,31.400039427423906,4,0.7491490840911865,6196,149,same_rear,521,0.5833072662353516,0.4134986996650696,6166,119,12,0.0,-1,-1,0,72342,518,1.0,521,1.0,-1,0.0,-1,0.0,516,1.0,522,1.0,0.4134986996650696,0.5833072662353516,0.5833072662353516,0.7888274192810059,0.6226770877838135,0.0
nat_38_001462_017619,38,1462,1,17619,17768,17619,4,35.099998474121094,2,0.7488768100738525,17768,149,same_front,1459,0.5798548460006714,0.4944142699241638,17768,149,9,0.0,-1,-1,0,97542,1459,1.0,-1,0.0,-1,0.0,-1,0.0,1460,1.0,-1,0.0,0.4944142699241638,0.5798548460006714,0.5798548460006714,0.509575366973877,0.9149529933929444,0.0
nat_40_000107_001234,40,107,2,1234,1383,1234,6,36.50011095874427,2,0.7487846612930298,1383,149,same_front,106,0.5539031624794006,0.4687384665012359,1234,0,6,0.4688606858253479,109,1293,0,101793,106,1.0,-1,0.0,-1,0.0,-1,0.0,105,1.0,-1,0.0,0.4687384665012359,0.5539031624794006,0.5539031624794006,0.4496515095233917,0.5318351984024048,0.0
nat_14_002251_022097,14,2251,1,22097,22246,22097,4,32.39009818541988,4,0.7487531900405884,22246,149,right_rear,2250,0.668115496635437,0.496605634689331,22231,134,6,0.0,-1,-1,0,30142,2247,0.9266666666666666,2258,1.0,-1,0.0,-1,0.0,2246,1.0,2250,1.0,0.496605634689331,0.668115496635437,0.668115496635437,0.960705816745758,0.8484848737716675,0.0
nat_04_000784_018366,4,784,2,18366,18515,18366,6,37.2703881670464,2,0.7487051486968994,18515,149,same_front,783,0.5223912000656128,0.43764728307724,18515,149,8,0.0,-1,-1,0,4589,783,1.0,-1,0.0,-1,0.0,-1,0.0,782,1.0,-1,0.0,0.43764728307724,0.5223912000656128,0.5223912000656128,0.9624956250190736,0.6429846286773682,0.0
nat_21_000138_002808,21,138,2,2808,2957,2808,5,30.43005945726753,4,0.7485710382461548,2957,149,same_rear,139,0.5889715552330017,0.4190109372138977,2899,91,7,0.0,-1,-1,0,38556,136,1.0,139,1.0,-1,0.0,-1,0.0,137,1.0,140,1.0,0.4190109372138977,0.5889715552330017,0.5889715552330017,0.9614580869674684,0.5220456719398499,0.0
nat_57_001314_018530,57,1314,1,18530,18679,18530,3,35.87282151382416,3,0.7484893202781677,18679,149,same_front,1313,0.5657743811607361,0.4311244189739227,18530,0,6,0.0,-1,-1,0,157003,1313,1.0,-1,0.0,1311,1.0,-1,0.0,1312,1.0,-1,0.0,0.4311244189739227,0.5657743811607361,0.5657743811607361,0.962850034236908,0.7072340250015259,0.0
nat_42_000867_008937,42,867,2,8937,9086,8937,7,24.52013096311773,3,0.7483710050582886,9086,149,same_front,866,0.5761784315109253,0.4413168132305145,9057,120,16,0.3644324541091919,871,9086,0,109328,866,1.0,-1,0.0,865,1.0,-1,0.0,864,1.0,-1,0.0,0.4413168132305145,0.5761784315109253,0.5761784315109253,0.6256435513496399,0.8182380795478821,0.0
nat_50_001570_020058,50,1570,2,20058,20207,20058,7,30.38013247187746,2,0.7481337785720825,20205,147,same_front,1568,0.5751273036003113,0.4897328317165375,20058,0,3,0.0,-1,-1,0,137792,1568,1.0,-1,0.0,1569,1.0,-1,0.0,-1,0.0,-1,0.0,0.4897328317165375,0.5751273036003113,0.5751273036003113,0.9628751277923584,0.9029150009155272,0.0
nat_28_000688_008191,28,688,1,8191,8340,8191,3,34.140118018627874,2,0.7481052279472351,8298,107,same_front,686,0.5809152126312256,0.4954645037651062,8250,59,4,0.4830469787120819,689,8313,0,66015,686,1.0,-1,0.0,-1,0.0,-1,0.0,682,1.0,-1,0.0,0.4954645037651062,0.5809152126312256,0.5809152126312256,0.8399460911750793,0.5261527299880981,0.0
nat_36_001959_023745,36,1959,1,23745,23894,23745,4,37.5901078938622,2,0.7480129599571228,23894,149,same_front,1958,0.4976546466350555,0.4133225679397583,23894,149,3,0.0,-1,-1,0,92032,1958,1.0,-1,0.0,-1,0.0,-1,0.0,1957,1.0,-1,0.0,0.4133225679397583,0.4976546466350555,0.4976546466350555,0.4109966456890106,0.57667475938797,0.0
nat_51_001625_019811,51,1625,2,19811,19960,19811,6,31.810013612433654,3,0.747893214225769,19960,149,same_rear,1626,0.5393093824386597,0.4052823185920715,19892,81,2,0.0,-1,-1,0,140622,-1,0.0,1626,1.0,-1,0.0,-1,0.0,1621,1.0,1624,1.0,0.4052823185920715,0.5393093824386597,0.5393093824386597,0.9607670903205872,0.55951988697052,0.0
nat_35_000404_005070,35,404,1,5070,5219,5070,4,34.034443097134115,3,0.7478344440460205,5219,149,same_rear,405,0.688805341720581,0.5524858236312866,5218,148,3,0.2520370483398437,406,5199,0,87066,-1,0.0,405,1.0,-1,0.0,-1,0.0,403,0.9,411,1.0,0.5524858236312866,0.688805341720581,0.688805341720581,0.7859315276145935,0.821500301361084,0.0
nat_25_001599_016741,25,1599,2,16741,16890,16741,6,25.84000208757224,4,0.7476628422737122,16890,149,same_front,1597,0.6611790060997009,0.4897697865962982,16741,0,9,0.0,-1,-1,0,49575,1597,1.0,1602,1.0,-1,0.0,-1,0.0,1598,1.0,1604,1.0,0.4897697865962982,0.6611790060997009,0.6611790060997009,0.6096442937850952,0.57667475938797,0.0
nat_48_000185_001738,48,185,2,1738,1887,1738,6,32.4900016784668,2,0.7475805878639221,1887,149,same_front,184,0.4900677800178528,0.4058789312839508,1809,71,11,0.0,-1,-1,0,129934,184,1.0,-1,0.0,-1,0.0,-1,0.0,180,1.0,-1,0.0,0.4058789312839508,0.4900677800178528,0.4900677800178528,0.4031156599521637,0.5751465559005737,0.0
nat_31_001894_023477,31,1894,2,23477,23626,23477,6,28.93000030517578,4,0.7475289702415466,23626,149,same_rear,1896,0.5987565517425537,0.4285485446453094,23498,21,11,0.0,-1,-1,0,78044,1891,0.9933333333333332,1896,1.0,-1,0.0,-1,0.0,1892,1.0,1897,1.0,0.4285485446453094,0.5987565517425537,0.5987565517425537,0.9550029635429382,0.57667475938797,0.0
nat_60_000561_008610,60,561,2,8610,8759,8610,8,29.170171484776823,2,0.7474988698959351,8759,149,same_front,560,0.5774681568145752,0.4920506477355957,8745,135,5,0.1135616227984428,563,8694,0,160174,560,1.0,-1,0.0,-1,0.0,-1,0.0,557,1.0,-1,0.0,0.4920506477355957,0.5774681568145752,0.5774681568145752,0.5438982248306274,0.6006389856338501,0.0
nat_21_000584_012841,21,584,1,12841,12990,12841,3,33.80007172219218,3,0.7474731206893921,12990,149,same_rear,588,0.5773754715919495,0.4424905776977539,12988,147,3,0.0,-1,-1,0,39178,-1,0.0,588,1.0,-1,0.0,-1,0.0,572,0.4866666666666667,586,1.0,0.4424905776977539,0.5773754715919495,0.5773754715919495,0.5375394821166992,0.57667475938797,0.0
nat_01_000577_011761,1,577,1,11761,11910,11761,3,47.47006863164693,1,0.7472919821739197,11910,149,same_front,575,0.4103370308876037,0.4103370308876037,11761,0,3,0.0,-1,-1,0,782,575,1.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,0.4103370308876037,0.4103370308876037,0.4103370308876037,0.3228713572025299,0.5928753018379211,0.0
nat_09_000708_013517,9,708,2,13517,13666,13517,6,41.64038843685896,2,0.7472648024559021,13666,149,same_front,706,0.5246028900146484,0.4398258924484253,13517,0,1,0.0,-1,-1,0,11076,706,1.0,-1,0.0,-1,0.0,-1,0.0,701,1.0,-1,0.0,0.4398258924484253,0.5246028900146484,0.5246028900146484,0.53458172082901,0.7368420958518982,0.0
nat_48_000329_003222,48,329,2,3222,3371,3222,6,32.81000289721648,2,0.7472320795059204,3351,129,same_front,326,0.5413967967033386,0.4563866853713989,3276,54,5,0.0,-1,-1,0,130156,326,1.0,-1,0.0,-1,0.0,-1,0.0,327,1.0,-1,0.0,0.4563866853713989,0.5413967967033386,0.5413967967033386,0.9633163809776306,0.4565955698490143,0.0
nat_17_000561_013084,17,561,2,13084,13233,13084,6,22.62049818126709,4,0.7470993995666504,13233,149,same_rear,564,0.6332040429115295,0.4622613489627838,13233,149,6,0.0,-1,-1,0,34197,558,1.0,564,1.0,565,1.0,566,1.0,-1,0.0,-1,0.0,0.4622613489627838,0.6332040429115295,0.6332040429115295,0.939928948879242,0.6493995785713196,0.0
nat_34_000410_005163,34,410,2,5163,5312,5163,6,35.19031831838934,3,0.746654748916626,5312,149,same_front,407,0.6420994400978088,0.5062334537506104,5273,110,7,0.1441296190023422,404,5249,0,84393,407,1.0,414,1.0,-1,0.0,-1,0.0,-1,0.0,413,1.0,0.5062334537506104,0.6420994400978088,0.6420994400978088,0.5885523557662964,0.6081888675689697,0.0
nat_13_000178_001288,13,178,1,1288,1437,1288,3,26.02000814415714,6,0.746559739112854,1437,149,left_rear,177,0.6847251057624817,0.4633398354053497,1379,91,19,0.0,-1,-1,0,21676,172,1.0,180,1.0,175,1.0,177,1.0,176,1.0,179,1.0,0.4633398354053497,0.6847251057624817,0.6847251057624817,0.9480125308036804,0.84017413854599,0.0
nat_12_001149_009188,12,1149,1,9188,9337,9188,4,21.780009869379327,4,0.7465512156486511,9337,149,same_front,1147,0.6249746084213257,0.4541898369789123,9272,84,16,0.0,-1,-1,0,18310,1147,1.0,1153,1.0,-1,0.0,-1,0.0,1150,1.0,1152,1.0,0.4541898369789123,0.6249746084213257,0.6249746084213257,0.9256752729415894,0.5413370132446289,0.0
nat_06_001107_023730,6,1107,1,23730,23879,23730,3,39.15041531681236,2,0.7465459108352661,23879,149,left_front,1106,0.6077744364738464,0.5220940113067627,23845,115,1,0.0,-1,-1,0,7479,1104,1.0,-1,0.0,1106,1.0,-1,0.0,-1,0.0,-1,0.0,0.5220940113067627,0.6077744364738464,0.6077744364738464,0.7991829514503479,0.8741188049316406,0.0
nat_31_001372_016706,31,1372,1,16706,16855,16706,3,31.090130419291565,2,0.7465083003044128,16855,149,same_front,1371,0.5542011260986328,0.4690329432487488,16811,105,8,0.0882962420582771,1374,16770,0,77284,1371,1.0,-1,0.0,1368,1.0,-1,0.0,-1,0.0,-1,0.0,0.4690329432487488,0.5542011260986328,0.5542011260986328,0.7366479635238647,0.5460013747215271,0.0
nat_31_000823_009983,31,823,2,9983,10132,9983,6,38.14010557724017,1,0.7464587688446045,10132,149,right_front,822,0.5761662125587463,0.5761662125587463,10117,134,6,0.0,-1,-1,0,76460,-1,0.0,-1,0.0,-1,0.0,-1,0.0,822,1.0,-1,0.0,0.5761662125587463,0.5761662125587463,0.5761662125587463,0.9654930233955384,0.8927067518234253,0.0
nat_03_000009_000151,3,9,1,151,300,151,3,29.020000457763672,4,0.7463820576667786,300,149,same_rear,10,0.5742732286453247,0.4047214984893799,226,75,9,0.0,-1,-1,0,2764,8,0.84,10,1.0,-1,0.0,-1,0.0,14,1.0,11,1.0,0.4047214984893799,0.5742732286453247,0.5742732286453247,0.9589250087738036,0.5928753018379211,0.0
nat_20_000656_013890,20,656,1,13890,14039,13890,3,31.80012659530925,4,0.7463805079460144,14039,149,same_rear,657,0.6301242113113403,0.4592394232749939,14012,122,1,0.0,-1,-1,0,37656,654,0.9666666666666668,657,1.0,-1,0.0,-1,0.0,651,1.0,653,1.0,0.4592394232749939,0.6301242113113403,0.6301242113113403,0.9607453942298888,0.926918923854828,0.0
nat_18_000138_002888,18,138,2,2888,3037,2888,5,32.61012480515481,2,0.746292769908905,3037,149,same_front,137,0.5339512825012207,0.4490407407283783,3022,134,7,0.0,-1,-1,0,34915,137,1.0,-1,0.0,-1,0.0,-1,0.0,136,1.0,-1,0.0,0.4490407407283783,0.5339512825012207,0.5339512825012207,0.9577760100364684,0.55951988697052,0.0
nat_36_000139_001326,36,139,1,1326,1475,1326,2,29.253616870528628,2,0.74625563621521,1475,149,left_front,138,0.5333749651908875,0.4484723508358001,1417,91,12,0.0,-1,-1,0,89341,136,1.0,-1,0.0,138,1.0,-1,0.0,-1,0.0,-1,0.0,0.4484723508358001,0.5333749651908875,0.5333749651908875,0.9110679030418396,0.8065857291221619,0.0
nat_41_001925_022553,41,1925,1,22553,22702,22553,4,34.94000005773356,2,0.7461971640586853,22702,149,right_front,1922,0.5641791820526123,0.4788984358310699,22637,84,8,0.0,-1,-1,0,107516,1920,1.0,-1,0.0,-1,0.0,-1,0.0,1922,1.0,-1,0.0,0.4788984358310699,0.5641791820526123,0.5641791820526123,0.5443387031555176,0.8948724269866943,0.0
nat_30_000857_010216,30,857,2,10216,10365,10216,6,29.850484464650663,2,0.7461776733398438,10365,149,same_front,856,0.4944367408752441,0.4101643562316894,10363,147,12,0.0,-1,-1,0,72850,856,1.0,-1,0.0,-1,0.0,-1,0.0,855,1.0,-1,0.0,0.4101643562316894,0.4944367408752441,0.4944367408752441,0.7466863989830017,0.6790757179260254,0.0
nat_42_000764_007938,42,764,1,7938,8087,7938,4,33.68029127779045,4,0.7461312413215637,8083,145,same_front,769,0.6308850049972534,0.4599857926368713,7986,48,9,0.1408189237117767,763,7938,0,109183,769,0.9733333333333334,767,1.0,-1,0.0,-1,0.0,758,1.0,774,1.0,0.4599857926368713,0.6308850049972534,0.6308850049972534,0.5462160706520081,0.7340033650398254,0.0
nat_48_001063_011291,48,1063,1,11291,11440,11291,3,29.600000381469727,3,0.7460774779319763,11440,149,same_front,1061,0.601350724697113,0.4660431146621704,11291,0,9,0.0,-1,-1,0,131201,1061,1.0,-1,0.0,1055,1.0,-1,0.0,1057,1.0,-1,0.0,0.4660431146621704,0.601350724697113,0.601350724697113,0.9488703608512878,0.4797762930393219,0.0
nat_13_001770_015955,13,1770,1,15955,16104,15955,3,30.22005887649766,4,0.7459008693695068,16104,149,same_front,1768,0.6125142574310303,0.4419888854026794,15968,13,12,0.0,-1,-1,0,24442,1768,1.0,1775,1.0,1769,1.0,-1,0.0,1747,0.94,-1,0.0,0.4419888854026794,0.6125142574310303,0.6125142574310303,0.9337260127067566,0.6790757179260254,0.0
nat_25_002366_024138,25,2366,2,24138,24287,24138,8,21.51000022888184,2,0.7457227110862732,24287,149,same_front,2363,0.5047818422317505,0.4203227758407593,24138,0,10,0.0,-1,-1,0,51921,2363,1.0,-1,0.0,2365,1.0,-1,0.0,-1,0.0,-1,0.0,0.4203227758407593,0.5047818422317505,0.5047818422317505,0.94137305021286,0.4683679044246673,0.0
nat_13_002860_025842,13,2860,1,25842,25991,25842,4,32.03012522302095,2,0.7455825209617615,25991,149,same_front,2858,0.4884380102157593,0.4042810499668121,25921,79,13,0.0,-1,-1,0,26321,2858,1.0,-1,0.0,-1,0.0,-1,0.0,2857,1.0,-1,0.0,0.4042810499668121,0.4884380102157593,0.4884380102157593,0.4026599526405334,0.5318351984024048,0.0
nat_38_000348_004387,38,348,2,4387,4536,4387,6,30.23005908567576,4,0.7455742955207825,4536,149,same_front,346,0.5864143967628479,0.4186132848262787,4460,73,6,0.0,-1,-1,0,96042,346,1.0,352,1.0,-1,0.0,-1,0.0,345,1.0,349,1.0,0.4186132848262787,0.5864143967628479,0.5864143967628479,0.9585170745849608,0.8283261656761169,0.0
nat_13_002803_025339,13,2803,1,25339,25488,25339,2,31.979999542236328,2,0.7455252408981323,25488,149,same_front,2800,0.491626888513565,0.4074078798294067,25380,41,10,0.0,-1,-1,0,26225,2800,1.0,-1,0.0,2801,1.0,-1,0.0,-1,0.0,-1,0.0,0.4074078798294067,0.491626888513565,0.491626888513565,0.9601644277572632,0.481911689043045,0.0
nat_47_000469_004555,47,469,2,4555,4704,4555,7,31.83056699372824,3,0.7454169392585754,4704,149,same_front,466,0.5604153275489807,0.4258813261985779,4650,95,9,0.4730342030525207,471,4700,0,126823,466,1.0,-1,0.0,467,1.0,-1,0.0,462,1.0,-1,0.0,0.4258813261985779,0.5604153275489807,0.5604153275489807,0.5566176176071167,0.57667475938797,0.0
nat_19_000483_011483,19,483,1,11483,11632,11483,3,34.369998931884766,2,0.7453728914260864,11632,149,same_front,481,0.5200806856155396,0.4353719353675842,11596,113,5,0.0,-1,-1,0,36114,481,1.0,-1,0.0,-1,0.0,-1,0.0,478,1.0,-1,0.0,0.4353719353675842,0.5200806856155396,0.5200806856155396,0.4848068654537201,0.5413370132446289,0.0
nat_17_000311_006612,17,311,2,6612,6761,6612,5,37.66999949626146,2,0.7452136278152466,6761,149,same_front,309,0.5951018333435059,0.5095236897468567,6761,149,3,0.0,-1,-1,0,33867,309,1.0,-1,0.0,-1,0.0,-1,0.0,310,1.0,-1,0.0,0.5095236897468567,0.5951018333435059,0.5951018333435059,0.9636099934577942,0.511957049369812,0.0
nat_53_001535_016721,53,1535,2,16721,16870,16721,6,32.2120108194448,2,0.7451131939888,16870,149,same_front,1531,0.5426862239837646,0.4576594531536102,16870,149,8,0.3180439472198486,1536,16735,0,146058,1531,1.0,-1,0.0,-1,0.0,-1,0.0,1532,1.0,-1,0.0,0.4576594531536102,0.5426862239837646,0.5426862239837646,0.962242066860199,0.6734427213668823,0.0
